dataset,seed,frac,method,acc,precision,recall,f1,n_tuned,train_time_s,infer_ms
WDBC,2,0.5,Adapter,0.895105,0.885492,0.897524,0.890276,1096,0.08,0.0013
WDBC,2,0.5,LoRA,0.895105,0.885492,0.897524,0.890276,1664,0.08,0.0013
WDBC,2,0.5,LFW(ours),0.895105,0.885492,0.897524,0.890276,30,0.15,0.0010
WDBC,2,0.5,FFT,0.909091,0.900755,0.908760,0.904299,12354,0.16,0.0014
WDBC,2,1.0,ZeroShot,0.895105,0.885492,0.897524,0.890276,0,0.00,0.0010
WDBC,2,1.0,VarFilter,0.902098,0.894089,0.899501,0.896591,0,0.00,0.0010
WDBC,2,1.0,MIFilter,0.923077,0.915341,0.923637,0.919022,0,0.00,0.0009
WDBC,2,1.0,LR,0.972028,0.967467,0.973887,0.970455,31,0.00,0.0008
WDBC,2,1.0,SVM,0.965035,0.968457,0.957345,0.962378,1457,0.00,0.0090
WDBC,2,1.0,RF,0.972028,0.967467,0.973887,0.970455,2490,0.30,0.2540
WDBC,2,1.0,LinearProbe,0.895105,0.885492,0.897524,0.890276,130,0.09,0.0011
WDBC,2,1.0,BitFit,0.895105,0.885492,0.897524,0.890276,194,0.08,0.0011
WDBC,2,1.0,SSF,0.895105,0.885492,0.897524,0.890276,444,0.08,0.0013
WDBC,2,1.0,Adapter,0.895105,0.885492,0.897524,0.890276,1096,0.09,0.0011
WDBC,2,1.0,LoRA,0.895105,0.885492,0.897524,0.890276,1664,0.08,0.0012
WDBC,2,1.0,LFW(ours),0.909091,0.899919,0.912401,0.904906,30,0.24,0.0010
WDBC,2,1.0,FFT,0.930070,0.923440,0.929255,0.926136,12354,0.16,0.0011
WDBC,3,0.05,ZeroShot,0.958042,0.963118,0.948086,0.954670,0,0.00,0.0008
WDBC,3,0.05,VarFilter,0.846154,0.862621,0.810861,0.825687,0,0.00,0.0011
WDBC,3,0.05,MIFilter,0.867133,0.864742,0.849563,0.855854,0,0.00,0.0015
WDBC,3,0.05,LR,0.909091,0.904507,0.901477,0.902939,31,0.00,0.0008
WDBC,3,0.05,SVM,0.755245,0.836846,0.679567,0.683728,155,0.00,0.0022
WDBC,3,0.05,RF,0.909091,0.900198,0.919684,0.905983,568,0.31,0.1797
WDBC,3,0.05,LinearProbe,0.965035,0.964465,0.960986,0.962669,130,0.12,0.0009
WDBC,3,0.05,BitFit,0.958042,0.963118,0.948086,0.954670,194,0.07,0.0011
WDBC,3,0.05,SSF,0.958042,0.963118,0.948086,0.954670,444,0.08,0.0012
WDBC,3,0.05,Adapter,0.958042,0.963118,0.948086,0.954670,1096,0.07,0.0013
WDBC,3,0.05,LoRA,0.958042,0.955368,0.955368,0.955368,1664,0.14,0.0012
WDBC,3,0.05,LFW(ours),0.944056,0.943681,0.936850,0.940042,30,0.17,0.0009
WDBC,3,0.05,FFT,0.965035,0.964465,0.960986,0.962669,12354,0.16,0.0009
WDBC,3,0.1,ZeroShot,0.958042,0.963118,0.948086,0.954670,0,0.00,0.0011
WDBC,3,0.1,VarFilter,0.853147,0.852615,0.831045,0.839283,0,0.00,0.0012
WDBC,3,0.1,MIFilter,0.909091,0.911311,0.894195,0.901374,0,0.00,0.0013
WDBC,3,0.1,LR,0.930070,0.928571,0.921973,0.925052,31,0.00,0.0008
WDBC,3,0.1,SVM,0.902098,0.892772,0.910424,0.898479,310,0.00,0.0029
WDBC,3,0.1,RF,0.923077,0.914346,0.927278,0.919536,640,0.30,0.2138
WDBC,3,0.1,LinearProbe,0.958042,0.963118,0.948086,0.954670,130,0.07,0.0009
WDBC,3,0.1,BitFit,0.958042,0.963118,0.948086,0.954670,194,0.07,0.0016
WDBC,3,0.1,SSF,0.958042,0.963118,0.948086,0.954670,444,0.08,0.0017
WDBC,3,0.1,Adapter,0.958042,0.963118,0.948086,0.954670,1096,0.08,0.0013
WDBC,3,0.1,LoRA,0.958042,0.963118,0.948086,0.954670,1664,0.07,0.0011
WDBC,3,0.1,LFW(ours),0.958042,0.963118,0.948086,0.954670,30,0.15,0.0011
WDBC,3,0.1,FFT,0.965035,0.964465,0.960986,0.962669,12354,0.16,0.0045
WDBC,3,0.2,ZeroShot,0.958042,0.963118,0.948086,0.954670,0,0.00,0.0010
WDBC,3,0.2,VarFilter,0.944056,0.943681,0.936850,0.940042,0,0.00,0.0009
WDBC,3,0.2,MIFilter,0.902098,0.910690,0.881294,0.892366,0,0.00,0.0010
WDBC,3,0.2,LR,0.923077,0.919497,0.916355,0.917872,31,0.01,0.0008
WDBC,3,0.2,SVM,0.923077,0.917045,0.919996,0.918468,558,0.00,0.0046
WDBC,3,0.2,RF,0.916084,0.907505,0.918019,0.911946,896,0.31,0.2572
WDBC,3,0.2,LinearProbe,0.958042,0.963118,0.948086,0.954670,130,0.07,0.0010
WDBC,3,0.2,BitFit,0.958042,0.963118,0.948086,0.954670,194,0.07,0.0009
WDBC,3,0.2,SSF,0.958042,0.963118,0.948086,0.954670,444,0.08,0.0014
WDBC,3,0.2,Adapter,0.958042,0.963118,0.948086,0.954670,1096,0.07,0.0011
WDBC,3,0.2,LoRA,0.958042,0.963118,0.948086,0.954670,1664,0.07,0.0011
WDBC,3,0.2,LFW(ours),0.958042,0.963118,0.948086,0.954670,30,0.15,0.0010
WDBC,3,0.2,FFT,0.951049,0.953218,0.942468,0.947330,12354,0.18,0.0007
WDBC,3,0.5,ZeroShot,0.958042,0.963118,0.948086,0.954670,0,0.00,0.0011
WDBC,3,0.5,VarFilter,0.923077,0.931848,0.905431,0.915815,0,0.00,0.0010
WDBC,3,0.5,MIFilter,0.902098,0.898352,0.892218,0.895073,0,0.00,0.0010
WDBC,3,0.5,LR,0.951049,0.953218,0.942468,0.947330,31,0.01,0.0006
WDBC,3,0.5,SVM,0.930070,0.928571,0.921973,0.925052,992,0.00,0.0068
WDBC,3,0.5,RF,0.930070,0.925614,0.925614,0.925614,1420,0.32,0.2112
WDBC,3,0.5,LinearProbe,0.958042,0.958791,0.951727,0.955031,130,0.08,0.0013
WDBC,3,0.5,BitFit,0.958042,0.963118,0.948086,0.954670,194,0.08,0.0008
WDBC,3,0.5,SSF,0.944056,0.952741,0.929567,0.939045,444,0.14,0.0018
WDBC,3,0.5,Adapter,0.944056,0.952741,0.929567,0.939045,1096,0.16,0.0013
WDBC,3,0.5,LoRA,0.965035,0.968457,0.957345,0.962378,1664,0.10,0.0025
WDBC,3,0.5,LFW(ours),0.958042,0.958791,0.951727,0.955031,30,0.15,0.0010
WDBC,3,0.5,FFT,0.951049,0.953218,0.942468,0.947330,12354,0.15,0.0009
WDBC,3,1.0,ZeroShot,0.958042,0.963118,0.948086,0.954670,0,0.00,0.0007
WDBC,3,1.0,VarFilter,0.951049,0.957881,0.938826,0.946894,0,0.00,0.0008
WDBC,3,1.0,MIFilter,0.909091,0.904507,0.901477,0.902939,0,0.00,0.0008
WDBC,3,1.0,LR,0.951049,0.953218,0.942468,0.947330,31,0.00,0.0008
WDBC,3,1.0,SVM,0.951049,0.953218,0.942468,0.947330,1240,0.00,0.0075
WDBC,3,1.0,RF,0.930070,0.922008,0.932896,0.926622,1894,0.32,0.2619
WDBC,3,1.0,LinearProbe,0.944056,0.947742,0.933208,0.939560,130,0.15,0.0008
WDBC,3,1.0,BitFit,0.958042,0.963118,0.948086,0.954670,194,0.07,0.0012
WDBC,3,1.0,SSF,0.958042,0.963118,0.948086,0.954670,444,0.08,0.0016
WDBC,3,1.0,Adapter,0.958042,0.963118,0.948086,0.954670,1096,0.08,0.0014
WDBC,3,1.0,LoRA,0.944056,0.947742,0.933208,0.939560,1664,0.18,0.0014
WDBC,3,1.0,LFW(ours),0.944056,0.943681,0.936850,0.940042,30,0.19,0.0010
WDBC,3,1.0,FFT,0.944056,0.943681,0.936850,0.940042,12354,0.17,0.0008
WDBC,4,0.05,ZeroShot,0.944056,0.940491,0.940491,0.940491,0,0.00,0.0010
WDBC,4,0.05,VarFilter,0.895105,0.892263,0.882959,0.887135,0,0.00,0.0014
WDBC,4,0.05,MIFilter,0.958042,0.958791,0.951727,0.955031,0,0.00,0.0014
WDBC,4,0.05,LR,0.573427,0.678089,0.642738,0.566559,31,0.00,0.0008
WDBC,4,0.05,SVM,0.804196,0.810558,0.766230,0.778147,155,0.00,0.0022
WDBC,4,0.05,RF,0.741259,0.762147,0.773928,0.740446,568,0.31,0.2576
WDBC,4,0.05,LinearProbe,0.944056,0.940491,0.940491,0.940491,130,0.08,0.0010
WDBC,4,0.05,BitFit,0.944056,0.940491,0.940491,0.940491,194,0.07,0.0010
WDBC,4,0.05,SSF,0.944056,0.940491,0.940491,0.940491,444,0.08,0.0012
WDBC,4,0.05,Adapter,0.944056,0.940491,0.940491,0.940491,1096,0.07,0.0113
WDBC,4,0.05,LoRA,0.944056,0.940491,0.940491,0.940491,1664,0.08,0.0014
WDBC,4,0.05,LFW(ours),0.944056,0.940491,0.940491,0.940491,30,0.16,0.0010
WDBC,4,0.05,FFT,0.937063,0.931818,0.934873,0.933292,12354,0.17,0.0011
WDBC,4,0.1,ZeroShot,0.944056,0.940491,0.940491,0.940491,0,0.00,0.0009
WDBC,4,0.1,VarFilter,0.916084,0.907505,0.918019,0.911946,0,0.00,0.0013
WDBC,4,0.1,MIFilter,0.937063,0.934486,0.931232,0.932804,0,0.00,0.0014
WDBC,4,0.1,LR,0.881119,0.871583,0.879005,0.874852,31,0.00,0.0009
WDBC,4,0.1,SVM,0.867133,0.878488,0.838639,0.851797,279,0.00,0.0039
WDBC,4,0.1,RF,0.902098,0.893002,0.903142,0.897270,630,0.33,0.2640
WDBC,4,0.1,LinearProbe,0.944056,0.940491,0.940491,0.940491,130,0.07,0.0010
WDBC,4,0.1,BitFit,0.944056,0.940491,0.940491,0.940491,194,0.07,0.0010
WDBC,4,0.1,SSF,0.944056,0.940491,0.940491,0.940491,444,0.08,0.0014
WDBC,4,0.1,Adapter,0.944056,0.940491,0.940491,0.940491,1096,0.08,0.0014
WDBC,4,0.1,LoRA,0.944056,0.940491,0.940491,0.940491,1664,0.10,0.0013
WDBC,4,0.1,LFW(ours),0.944056,0.940491,0.940491,0.940491,30,0.14,0.0010
WDBC,4,0.1,FFT,0.937063,0.931818,0.934873,0.933292,12354,0.16,0.0009
WDBC,4,0.2,ZeroShot,0.944056,0.940491,0.940491,0.940491,0,0.00,0.0008
WDBC,4,0.2,VarFilter,0.944056,0.938116,0.944132,0.940909,0,0.00,0.0010
WDBC,4,0.2,MIFilter,0.951049,0.949476,0.946109,0.947737,0,0.00,0.0012
WDBC,4,0.2,LR,0.944056,0.958763,0.925926,0.938495,31,0.00,0.0015
WDBC,4,0.2,SVM,0.937063,0.954082,0.916667,0.930481,496,0.00,0.0043
WDBC,4,0.2,RF,0.944056,0.947742,0.933208,0.939560,882,0.32,0.2039
WDBC,4,0.2,LinearProbe,0.944056,0.940491,0.940491,0.940491,130,0.07,0.0009
WDBC,4,0.2,BitFit,0.944056,0.940491,0.940491,0.940491,194,0.07,0.0016
WDBC,4,0.2,SSF,0.944056,0.940491,0.940491,0.940491,444,0.08,0.0012
WDBC,4,0.2,Adapter,0.944056,0.940491,0.940491,0.940491,1096,0.07,0.0013
WDBC,4,0.2,LoRA,0.944056,0.940491,0.940491,0.940491,1664,0.07,0.0012
WDBC,4,0.2,LFW(ours),0.944056,0.940491,0.940491,0.940491,30,0.15,0.0010
WDBC,4,0.2,FFT,0.951049,0.949476,0.946109,0.947737,12354,0.17,0.0019
WDBC,4,0.5,ZeroShot,0.944056,0.940491,0.940491,0.940491,0,0.00,0.0010
WDBC,4,0.5,VarFilter,0.923077,0.915341,0.923637,0.919022,0,0.00,0.0011
WDBC,4,0.5,MIFilter,0.951049,0.949476,0.946109,0.947737,0,0.00,0.0020
WDBC,4,0.5,LR,0.965035,0.968457,0.957345,0.962378,31,0.00,0.0008
WDBC,4,0.5,SVM,0.951049,0.963542,0.935185,0.946428,899,0.00,0.0070
WDBC,4,0.5,RF,0.937063,0.929927,0.938514,0.933745,1346,0.37,0.2558
WDBC,4,0.5,LinearProbe,0.944056,0.940491,0.940491,0.940491,130,0.07,0.0008
WDBC,4,0.5,BitFit,0.944056,0.940491,0.940491,0.940491,194,0.08,0.0012
WDBC,4,0.5,SSF,0.944056,0.940491,0.940491,0.940491,444,0.07,0.0023
WDBC,4,0.5,Adapter,0.944056,0.940491,0.940491,0.940491,1096,0.08,0.0012
WDBC,4,0.5,LoRA,0.944056,0.940491,0.940491,0.940491,1664,0.08,0.0042
WDBC,4,0.5,LFW(ours),0.944056,0.940491,0.940491,0.940491,30,0.15,0.0010
WDBC,4,0.5,FFT,0.937063,0.931818,0.934873,0.933292,12354,0.17,0.0010
WDBC,4,1.0,ZeroShot,0.944056,0.940491,0.940491,0.940491,0,0.00,0.0009
WDBC,4,1.0,VarFilter,0.937063,0.931818,0.934873,0.933292,0,0.00,0.0011
WDBC,4,1.0,MIFilter,0.951049,0.953218,0.942468,0.947330,0,0.00,0.0008
WDBC,4,1.0,LR,0.972028,0.973901,0.966604,0.970021,31,0.00,0.0009
WDBC,4,1.0,SVM,0.944056,0.947742,0.933208,0.939560,1302,0.00,0.0083
WDBC,4,1.0,RF,0.972028,0.970246,0.970246,0.970246,2428,0.31,0.2536
WDBC,4,1.0,LinearProbe,0.944056,0.940491,0.940491,0.940491,130,0.07,0.0008
WDBC,4,1.0,BitFit,0.944056,0.940491,0.940491,0.940491,194,0.08,0.0010
WDBC,4,1.0,SSF,0.944056,0.940491,0.940491,0.940491,444,0.08,0.0041
WDBC,4,1.0,Adapter,0.944056,0.940491,0.940491,0.940491,1096,0.08,0.0013
WDBC,4,1.0,LoRA,0.944056,0.940491,0.940491,0.940491,1664,0.09,0.0010
WDBC,4,1.0,LFW(ours),0.944056,0.940491,0.940491,0.940491,30,0.15,0.0010
WDBC,4,1.0,FFT,0.951049,0.949476,0.946109,0.947737,12354,0.16,0.0009
Heart,0,0.1,ZeroShot,0.815789,0.842353,0.804181,0.807246,0,0.00,0.0009
Heart,0,0.1,VarFilter,0.710526,0.794536,0.687805,0.672157,0,0.00,0.0016
Heart,0,0.1,MIFilter,0.723684,0.802083,0.702091,0.690157,0,0.00,0.0019
Heart,0,0.1,LR,0.684211,0.753005,0.661324,0.642353,26,0.01,0.0016
Heart,0,0.1,SVM,0.671053,0.770833,0.644948,0.614995,130,0.00,0.0026
Heart,0,0.1,RF,0.684211,0.815385,0.657143,0.625923,632,0.31,0.3350
Heart,0,0.1,LinearProbe,0.815789,0.842353,0.804181,0.807246,130,0.07,0.0013
Heart,0,0.1,BitFit,0.815789,0.842353,0.804181,0.807246,194,0.08,0.0011
Heart,0,0.1,SSF,0.815789,0.842353,0.804181,0.807246,434,0.07,0.0014
Heart,0,0.1,Adapter,0.815789,0.842353,0.804181,0.807246,1096,0.07,0.0016
Heart,0,0.1,LoRA,0.815789,0.842353,0.804181,0.807246,1644,0.07,0.0015
Heart,0,0.1,LFW(ours),0.815789,0.842353,0.804181,0.807246,25,0.14,0.0009
Heart,0,0.1,FFT,0.815789,0.842353,0.804181,0.807246,11714,0.15,0.0009
Heart,0,0.2,ZeroShot,0.815789,0.842353,0.804181,0.807246,0,0.00,0.0016
Heart,0,0.2,VarFilter,0.736842,0.789474,0.718467,0.712774,0,0.00,0.0018
Heart,0,0.2,MIFilter,0.750000,0.763846,0.739024,0.739867,0,0.00,0.0017
Heart,0,0.2,LR,0.789474,0.839827,0.773519,0.773810,26,0.00,0.0016
Heart,0,0.2,SVM,0.828947,0.842262,0.820557,0.823792,312,0.00,0.0046
Heart,0,0.2,RF,0.763158,0.824561,0.744948,0.741497,1042,0.32,0.3458
Heart,0,0.2,LinearProbe,0.815789,0.842353,0.804181,0.807246,130,0.07,0.0013
Heart,0,0.2,BitFit,0.815789,0.842353,0.804181,0.807246,194,0.07,0.0009
Heart,0,0.2,SSF,0.815789,0.842353,0.804181,0.807246,434,0.07,0.0017
Heart,0,0.2,Adapter,0.815789,0.842353,0.804181,0.807246,1096,0.07,0.0013
Heart,0,0.2,LoRA,0.815789,0.842353,0.804181,0.807246,1644,0.07,0.0017
Heart,0,0.2,LFW(ours),0.815789,0.842353,0.804181,0.807246,25,0.14,0.0017
Heart,0,0.2,FFT,0.828947,0.879630,0.814286,0.817544,11714,0.30,0.0011
Heart,0,0.5,ZeroShot,0.815789,0.842353,0.804181,0.807246,0,0.00,0.0011
Heart,0,0.5,VarFilter,0.736842,0.789474,0.718467,0.712774,0,0.00,0.0012
Heart,0,0.5,MIFilter,0.789474,0.789288,0.786063,0.787115,0,0.00,0.0009
Heart,0,0.5,LR,0.763158,0.774754,0.753310,0.754839,26,0.00,0.0012
Heart,0,0.5,SVM,0.802632,0.807971,0.796167,0.798408,702,0.00,0.0065
Heart,0,0.5,RF,0.802632,0.813988,0.794077,0.796683,1958,0.30,0.3384
Heart,0,0.5,LinearProbe,0.815789,0.842353,0.804181,0.807246,130,0.07,0.0010
Heart,0,0.5,BitFit,0.815789,0.842353,0.804181,0.807246,194,0.07,0.0009
Heart,0,0.5,SSF,0.815789,0.842353,0.804181,0.807246,434,0.08,0.0018
Heart,0,0.5,Adapter,0.776316,0.793077,0.765505,0.767249,1096,0.15,0.0014
Heart,0,0.5,LoRA,0.815789,0.842353,0.804181,0.807246,1644,0.07,0.0020
Heart,0,0.5,LFW(ours),0.815789,0.842353,0.804181,0.807246,25,0.14,0.0009
Heart,0,0.5,FFT,0.802632,0.813988,0.794077,0.796683,11714,0.24,0.0009
Heart,0,1.0,ZeroShot,0.815789,0.842353,0.804181,0.807246,0,0.00,0.0010
Heart,0,1.0,VarFilter,0.815789,0.855619,0.802091,0.804842,0,0.00,0.0012
Heart,0,1.0,MIFilter,0.789474,0.812549,0.777700,0.779710,0,0.00,0.0012
Heart,0,1.0,LR,0.815789,0.819355,0.810453,0.812544,26,0.00,0.0014
Heart,0,1.0,SVM,0.815789,0.824652,0.808362,0.811080,1248,0.00,0.0124
Heart,0,1.0,RF,0.815789,0.819355,0.810453,0.812544,4880,0.30,0.3348
Heart,0,1.0,LinearProbe,0.842105,0.846595,0.836934,0.839323,130,0.08,0.0015
Heart,0,1.0,BitFit,0.815789,0.842353,0.804181,0.807246,194,0.07,0.0009
Heart,0,1.0,SSF,0.842105,0.846595,0.836934,0.839323,434,0.10,0.0018
Heart,0,1.0,Adapter,0.855263,0.870536,0.847038,0.850901,1096,0.12,0.0017
Heart,0,1.0,LoRA,0.815789,0.842353,0.804181,0.807246,1644,0.08,0.0019
Heart,0,1.0,LFW(ours),0.815789,0.832200,0.806272,0.809319,25,0.19,0.0021
Heart,0,1.0,FFT,0.828947,0.835507,0.822648,0.825287,11714,0.17,0.0012
Heart,1,0.1,ZeroShot,0.828947,0.851538,0.818467,0.822014,0,0.00,0.0011
Heart,1,0.1,VarFilter,0.763158,0.824561,0.744948,0.741497,0,0.00,0.0015
Heart,1,0.1,MIFilter,0.710526,0.713133,0.702439,0.703125,0,0.00,0.0014
Heart,1,0.1,LR,0.671053,0.707854,0.651220,0.637888,26,0.00,0.0021
Heart,1,0.1,SVM,0.565789,0.777027,0.528571,0.410576,130,0.00,0.0033
Heart,1,0.1,RF,0.605263,0.639805,0.579791,0.543269,640,0.31,0.3582
Heart,1,0.1,LinearProbe,0.815789,0.842353,0.804181,0.807246,130,0.07,0.0013
Heart,1,0.1,BitFit,0.828947,0.851538,0.818467,0.822014,194,0.08,0.0011
Heart,1,0.1,SSF,0.828947,0.851538,0.818467,0.822014,434,0.07,0.0018
Heart,1,0.1,Adapter,0.828947,0.851538,0.818467,0.822014,1096,0.06,0.0017
Heart,1,0.1,LoRA,0.828947,0.851538,0.818467,0.822014,1644,0.07,0.0015
Heart,1,0.1,LFW(ours),0.828947,0.851538,0.818467,0.822014,25,0.14,0.0012
Heart,1,0.1,FFT,0.828947,0.851538,0.818467,0.822014,11714,0.14,0.0011
Heart,1,0.2,ZeroShot,0.828947,0.851538,0.818467,0.822014,0,0.00,0.0011
Heart,1,0.2,VarFilter,0.736842,0.746032,0.726829,0.727599,0,0.00,0.0018
Heart,1,0.2,MIFilter,0.828947,0.851538,0.818467,0.822014,0,0.00,0.0015
Heart,1,0.2,LR,0.828947,0.851538,0.818467,0.822014,26,0.00,0.0012
Heart,1,0.2,SVM,0.802632,0.833333,0.789895,0.792236,312,0.00,0.0032
Heart,1,0.2,RF,0.815789,0.842353,0.804181,0.807246,1344,0.31,0.3625
Heart,1,0.2,LinearProbe,0.815789,0.842353,0.804181,0.807246,130,0.07,0.0010
Heart,1,0.2,BitFit,0.828947,0.851538,0.818467,0.822014,194,0.07,0.0011
Heart,1,0.2,SSF,0.828947,0.851538,0.818467,0.822014,434,0.08,0.0018
Heart,1,0.2,Adapter,0.828947,0.851538,0.818467,0.822014,1096,0.07,0.0020
Heart,1,0.2,LoRA,0.828947,0.851538,0.818467,0.822014,1644,0.07,0.0019
Heart,1,0.2,LFW(ours),0.828947,0.851538,0.818467,0.822014,25,0.14,0.0010
Heart,1,0.2,FFT,0.828947,0.851538,0.818467,0.822014,11714,0.15,0.0013
Heart,1,0.5,ZeroShot,0.828947,0.851538,0.818467,0.822014,0,0.00,0.0009
Heart,1,0.5,VarFilter,0.736842,0.746032,0.726829,0.727599,0,0.00,0.0016
Heart,1,0.5,MIFilter,0.842105,0.852531,0.834843,0.838068,0,0.00,0.0012
Heart,1,0.5,LR,0.842105,0.860922,0.832753,0.836559,26,0.00,0.0011
Heart,1,0.5,SVM,0.828947,0.828431,0.826829,0.827484,728,0.00,0.0067
Heart,1,0.5,RF,0.855263,0.870536,0.847038,0.850901,2364,0.31,0.3381
Heart,1,0.5,LinearProbe,0.815789,0.842353,0.804181,0.807246,130,0.07,0.0014
Heart,1,0.5,BitFit,0.828947,0.851538,0.818467,0.822014,194,0.07,0.0012
Heart,1,0.5,SSF,0.828947,0.851538,0.818467,0.822014,434,0.07,0.0022
Heart,1,0.5,Adapter,0.828947,0.851538,0.818467,0.822014,1096,0.07,0.0016
Heart,1,0.5,LoRA,0.828947,0.851538,0.818467,0.822014,1644,0.07,0.0031
Heart,1,0.5,LFW(ours),0.828947,0.851538,0.818467,0.822014,25,0.14,0.0012
Heart,1,0.5,FFT,0.842105,0.860922,0.832753,0.836559,11714,0.15,0.0009
Heart,1,1.0,ZeroShot,0.828947,0.851538,0.818467,0.822014,0,0.00,0.0015
Heart,1,1.0,VarFilter,0.723684,0.764286,0.706272,0.700843,0,0.00,0.0012
Heart,1,1.0,MIFilter,0.855263,0.863043,0.849129,0.852166,0,0.00,0.0012
Heart,1,1.0,LR,0.868421,0.880411,0.861324,0.865057,26,0.00,0.0014
Heart,1,1.0,SVM,0.855263,0.857955,0.851220,0.853205,1040,0.00,0.0084
Heart,1,1.0,RF,0.842105,0.841115,0.841115,0.841115,3762,0.32,0.4188
Heart,1,1.0,LinearProbe,0.815789,0.842353,0.804181,0.807246,130,0.07,0.0013
Heart,1,1.0,BitFit,0.828947,0.851538,0.818467,0.822014,194,0.07,0.0009
Heart,1,1.0,SSF,0.855263,0.857955,0.851220,0.853205,434,0.08,0.0018
Heart,1,1.0,Adapter,0.868421,0.867637,0.869686,0.868056,1096,0.22,0.0018
Heart,1,1.0,LoRA,0.828947,0.851538,0.818467,0.822014,1644,0.07,0.0013
Heart,1,1.0,LFW(ours),0.828947,0.835507,0.822648,0.825287,25,0.23,0.0019
Heart,1,1.0,FFT,0.855263,0.863043,0.849129,0.852166,11714,0.25,0.0011
Heart,2,0.1,ZeroShot,0.750000,0.750000,0.745296,0.746444,0,0.00,0.0012
Heart,2,0.1,VarFilter,0.684211,0.693333,0.671777,0.669565,0,0.00,0.0016
Heart,2,0.1,MIFilter,0.618421,0.645385,0.631707,0.612994,0,0.00,0.0018
Heart,2,0.1,LR,0.802632,0.822308,0.791986,0.794632,26,0.00,0.0016
Heart,2,0.1,SVM,0.644737,0.801471,0.614286,0.562193,130,0.00,0.0038
Heart,2,0.1,RF,0.776316,0.780435,0.769686,0.771530,640,0.31,0.3667
Heart,2,0.1,LinearProbe,0.750000,0.750000,0.745296,0.746444,130,0.07,0.0014
Heart,2,0.1,BitFit,0.750000,0.750000,0.745296,0.746444,194,0.07,0.0009
Heart,2,0.1,SSF,0.750000,0.750000,0.745296,0.746444,434,0.07,0.0017
Heart,2,0.1,Adapter,0.750000,0.750000,0.745296,0.746444,1096,0.06,0.0013
Heart,2,0.1,LoRA,0.750000,0.750000,0.745296,0.746444,1644,0.08,0.0016
Heart,2,0.1,LFW(ours),0.750000,0.750000,0.745296,0.746444,25,0.15,0.0012
Heart,2,0.1,FFT,0.736842,0.735729,0.733101,0.733894,11714,0.16,0.0014
Heart,2,0.2,ZeroShot,0.750000,0.750000,0.745296,0.746444,0,0.00,0.0009
Heart,2,0.2,VarFilter,0.671053,0.670290,0.663763,0.664014,0,0.00,0.0016
Heart,2,0.2,MIFilter,0.723684,0.723011,0.718815,0.719754,0,0.00,0.0018
Heart,2,0.2,LR,0.723684,0.722222,0.722997,0.722483,26,0.00,0.0012
Heart,2,0.2,SVM,0.789474,0.796772,0.781882,0.784091,312,0.00,0.0046
Heart,2,0.2,RF,0.723684,0.725362,0.716725,0.717772,1216,0.30,0.3481
Heart,2,0.2,LinearProbe,0.789474,0.796772,0.781882,0.784091,130,0.11,0.0014
Heart,2,0.2,BitFit,0.750000,0.750000,0.745296,0.746444,194,0.08,0.0009
Heart,2,0.2,SSF,0.802632,0.807971,0.796167,0.798408,434,0.12,0.0016
Heart,2,0.2,Adapter,0.776316,0.780435,0.769686,0.771530,1096,0.13,0.0016
Heart,2,0.2,LoRA,0.750000,0.750000,0.745296,0.746444,1644,0.07,0.0015
Heart,2,0.2,LFW(ours),0.776316,0.780435,0.769686,0.771530,25,0.19,0.0012
Heart,2,0.2,FFT,0.815789,0.824652,0.808362,0.811080,11714,0.17,0.0009
Heart,2,0.5,ZeroShot,0.750000,0.750000,0.745296,0.746444,0,0.00,0.0012
Heart,2,0.5,VarFilter,0.671053,0.722917,0.649129,0.631140,0,0.00,0.0012
Heart,2,0.5,MIFilter,0.802632,0.847643,0.787805,0.789474,0,0.00,0.0012
Heart,2,0.5,LR,0.815789,0.819355,0.810453,0.812544,26,0.00,0.0015
Heart,2,0.5,SVM,0.789474,0.788153,0.788153,0.788153,676,0.00,0.0044
Heart,2,0.5,RF,0.802632,0.813988,0.794077,0.796683,2008,0.32,0.3531
Heart,2,0.5,LinearProbe,0.750000,0.750000,0.745296,0.746444,130,0.07,0.0010
Heart,2,0.5,BitFit,0.750000,0.750000,0.745296,0.746444,194,0.07,0.0014
Heart,2,0.5,SSF,0.750000,0.750000,0.745296,0.746444,434,0.08,0.0014
Heart,2,0.5,Adapter,0.776316,0.780435,0.769686,0.771530,1096,0.13,0.0013
Heart,2,0.5,LoRA,0.750000,0.750000,0.745296,0.746444,1644,0.08,0.0015
Heart,2,0.5,LFW(ours),0.828947,0.842262,0.820557,0.823792,25,0.26,0.0012
Heart,2,0.5,FFT,0.815789,0.819355,0.810453,0.812544,11714,0.22,0.0012
Heart,2,1.0,ZeroShot,0.750000,0.750000,0.745296,0.746444,0,0.00,0.0009
Heart,2,1.0,VarFilter,0.644737,0.655724,0.628920,0.621053,0,0.00,0.0012
Heart,2,1.0,MIFilter,0.776316,0.832143,0.759233,0.757826,0,0.00,0.0012
Heart,2,1.0,LR,0.789474,0.792115,0.783972,0.785765,26,0.00,0.0014
Heart,2,1.0,SVM,0.789474,0.792115,0.783972,0.785765,1144,0.00,0.0101
Heart,2,1.0,RF,0.815789,0.832200,0.806272,0.809319,4258,0.31,0.3507
Heart,2,1.0,LinearProbe,0.750000,0.750000,0.745296,0.746444,130,0.07,0.0010
